minute,result,X,Y,xG,player,h_a,situation,season,shotType,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
53,MissedShots,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2022,LeftFoot,Liverpool,Arsenal,2,2,2023-04-09 15:30:00,,Standard
56,SavedShot,0.919000015,0.342000008,0.0566529,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Arsenal,2,2,2023-04-09 15:30:00,,None
80,MissedShots,0.936999969,0.302999992,0.046372999,Mohamed Salah,h,OpenPlay,2022,RightFoot,Liverpool,Arsenal,2,2,2023-04-09 15:30:00,,None
93,MissedShots,0.973000031,0.447999992,0.592516005,Mohamed Salah,h,OpenPlay,2022,RightFoot,Liverpool,Arsenal,2,2,2023-04-09 15:30:00,Andrew Robertson,Chipped
94,SavedShot,0.874000015,0.312000008,0.0489529,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Arsenal,2,2,2023-04-09 15:30:00,Trent Alexander-Arnold,Pass
24,MissedShots,0.905,0.432999992,0.066926003,Mohamed Salah,a,OpenPlay,2022,Head,Leeds,Liverpool,1,6,2023-04-17 19:00:00,Jordan Henderson,Cross
38,Goal,0.883000031,0.65,0.113665998,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leeds,Liverpool,1,6,2023-04-17 19:00:00,Diogo Jota,Pass
63,Goal,0.898000031,0.397999992,0.345569015,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leeds,Liverpool,1,6,2023-04-17 19:00:00,Cody Gakpo,Pass
9,BlockedShot,0.865,0.527999992,0.0716708,Mohamed Salah,h,FromCorner,2022,LeftFoot,Liverpool,Nottingham Forest,3,2,2023-04-22 14:00:00,,None
34,MissedShots,0.869000015,0.312000008,0.045438822,Mohamed Salah,h,FromCorner,2022,LeftFoot,Liverpool,Nottingham Forest,3,2,2023-04-22 14:00:00,Jordan Henderson,Pass
69,Goal,0.934000015,0.5,0.519711375,Mohamed Salah,h,SetPiece,2022,LeftFoot,Liverpool,Nottingham Forest,3,2,2023-04-22 14:00:00,Trent Alexander-Arnold,Cross
6,BlockedShot,0.853000031,0.236000004,0.023896145,Mohamed Salah,a,OpenPlay,2022,LeftFoot,West Ham,Liverpool,1,2,2023-04-26 18:45:00,Cody Gakpo,Pass
22,BlockedShot,0.849000015,0.242000008,0.018401787,Mohamed Salah,a,OpenPlay,2022,LeftFoot,West Ham,Liverpool,1,2,2023-04-26 18:45:00,Curtis Jones,Chipped
57,BlockedShot,0.815999985,0.439000015,0.058033083,Mohamed Salah,a,OpenPlay,2022,LeftFoot,West Ham,Liverpool,1,2,2023-04-26 18:45:00,Cody Gakpo,HeadPass
14,Goal,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2022,LeftFoot,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,,Standard
21,MissedShots,0.84,0.464000015,0.090576097,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Luis Día,Pass
54,BlockedShot,0.883000031,0.28,0.064550012,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Harvey Elliott,Pass
16,MissedShots,0.971999969,0.372999992,0.311779112,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Fulham,1,0,2023-05-03 19:00:00,Trent Alexander-Arnold,TakeOn
38,Goal,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2022,LeftFoot,Liverpool,Fulham,1,0,2023-05-03 19:00:00,,Standard
49,MissedShots,0.904000015,0.354000015,0.10435845,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Fulham,1,0,2023-05-03 19:00:00,Luis Día,Pass
7,SavedShot,0.788000031,0.330999985,0.017835405,Mohamed Salah,h,FromCorner,2022,LeftFoot,Liverpool,Brentford,1,0,2023-05-06 16:30:00,,None
12,Goal,0.989000015,0.495,0.939291239,Mohamed Salah,h,FromCorner,2022,LeftFoot,Liverpool,Brentford,1,0,2023-05-06 16:30:00,Virgil van Dijk,HeadPass
57,MissedShots,0.87,0.317999992,0.06752836,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Brentford,1,0,2023-05-06 16:30:00,Diogo Jota,Pass
42,BlockedShot,0.87,0.570999985,0.122753039,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leicester,Liverpool,0,3,2023-05-15 19:00:00,Luis Día,Pass
52,MissedShots,0.810999985,0.322999992,0.045936577,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leicester,Liverpool,0,3,2023-05-15 19:00:00,Jordan Henderson,Pass
67,SavedShot,0.845999985,0.367000008,0.079892121,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leicester,Liverpool,0,3,2023-05-15 19:00:00,Cody Gakpo,Pass
75,BlockedShot,0.905999985,0.625,0.138534054,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leicester,Liverpool,0,3,2023-05-15 19:00:00,Curtis Jones,Throughball
78,MissedShots,0.858000031,0.545,0.43927756,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Leicester,Liverpool,0,3,2023-05-15 19:00:00,Cody Gakpo,Throughball
50,SavedShot,0.861999969,0.303999996,0.036453381,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Aston Villa,1,1,2023-05-20 14:00:00,Fabinho,Pass
50,BlockedShot,0.896999969,0.327999992,0.052850403,Mohamed Salah,h,OpenPlay,2022,LeftFoot,Liverpool,Aston Villa,1,1,2023-05-20 14:00:00,Trent Alexander-Arnold,TakeOn
48,BlockedShot,0.933000031,0.472000008,0.137141883,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Roberto Firmino,Pass
53,MissedShots,0.823000031,0.492999992,0.049050778,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Trent Alexander-Arnold,TakeOn
59,BlockedShot,0.888000031,0.417000008,0.080346555,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Cody Gakpo,Pass
78,ShotOnPost,0.774000015,0.497000008,0.278578401,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Jordan Henderson,Chipped
81,MissedShots,0.909000015,0.316000004,0.053076282,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,,None
89,SavedShot,0.885999985,0.542000008,0.390415609,Mohamed Salah,a,OpenPlay,2022,RightFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Cody Gakpo,Pass
91,MissedShots,0.865999985,0.355,0.092593938,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Harvey Elliott,Pass
96,MissedShots,0.951999969,0.47,0.336924165,Mohamed Salah,a,OpenPlay,2022,LeftFoot,Southampton,Liverpool,4,4,2023-05-28 15:30:00,Trent Alexander-Arnold,TakeOn
11,ShotOnPost,0.819000015,0.527999992,0.06408041,Mohamed Salah,a,OpenPlay,2023,RightFoot,Chelsea,Liverpool,1,1,2023-08-13 15:30:00,Cody Gakpo,Pass
25,BlockedShot,0.850999985,0.445,0.100870714,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Chelsea,Liverpool,1,1,2023-08-13 15:30:00,Luis Día,Pass
40,MissedShots,0.859000015,0.315,0.042925488,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Chelsea,Liverpool,1,1,2023-08-13 15:30:00,,None
33,MissedShots,0.819000015,0.572000008,0.055149455,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,Diogo Jota,Pass
35,Goal,0.956999969,0.525999985,0.66680944,Mohamed Salah,h,SetPiece,2023,LeftFoot,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,Rebound
35,SavedShot,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2023,LeftFoot,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,Standard
52,SavedShot,0.965,0.345999985,0.314730406,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,None
82,MissedShots,0.805,0.62,0.101156719,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,Virgil van Dijk,Pass
23,SavedShot,0.818000031,0.295,0.049155623,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Newcastle United,Liverpool,1,2,2023-08-27 15:30:00,Cody Gakpo,Pass
66,BlockedShot,0.919000015,0.597999992,0.108675905,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Newcastle United,Liverpool,1,2,2023-08-27 15:30:00,Diogo Jota,Throughball
46,MissedShots,0.800999985,0.52,0.046256099,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
47,SavedShot,0.883000031,0.28,0.082355037,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Trent Alexander-Arnold,Chipped
54,Goal,0.965,0.555,0.584939063,Mohamed Salah,h,FromCorner,2023,LeftFoot,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,Darwin Núñ,Rebound
73,SavedShot,0.935999985,0.330999985,0.072737224,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Aston Villa,3,0,2023-09-03 13:00:00,,None
45,BlockedShot,0.873000031,0.454000015,0.069669619,Mohamed Salah,a,OpenPlay,2023,RightFoot,Wolverhampton Wanderers,Liverpool,1,3,2023-09-16 11:30:00,,None
15,Goal,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2023,LeftFoot,Liverpool,West Ham,3,1,2023-09-24 13:00:00,,Standard
31,MissedShots,0.869000015,0.316000004,0.065117806,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Joseph Gomez,Pass
34,BlockedShot,0.845,0.3,0.042776901,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Dominik Szoboszlai,Pass
37,MissedShots,0.850999985,0.415999985,0.102024175,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Luis Día,Pass
69,SavedShot,0.805999985,0.288999996,0.031101722,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,West Ham,3,1,2023-09-24 13:00:00,Luis Día,Pass
21,MissedShots,0.771999969,0.567000008,0.02260302,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Tottenham,Liverpool,2,1,2023-09-30 16:30:00,Cody Gakpo,Pass
23,MissedShots,0.889000015,0.27,0.036720242,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brighton,Liverpool,2,2,2023-10-08 13:00:00,Harvey Elliott,Pass
24,BlockedShot,0.879000015,0.437000008,0.073748045,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brighton,Liverpool,2,2,2023-10-08 13:00:00,Darwin Núñ,HeadPass
39,Goal,0.895,0.429000015,0.56991905,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brighton,Liverpool,2,2,2023-10-08 13:00:00,Darwin Núñ,Pass
45,Goal,0.885,0.5,0.761168838,Mohamed Salah,a,Penalty,2023,LeftFoot,Brighton,Liverpool,2,2,2023-10-08 13:00:00,,Standard
88,BlockedShot,0.848000031,0.422999992,0.076167405,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brighton,Liverpool,2,2,2023-10-08 13:00:00,Dominik Szoboszlai,Pass
26,MissedShots,0.856999969,0.243999996,0.022678971,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Everton,2,0,2023-10-21 11:30:00,,None
51,BlockedShot,0.885999985,0.54,0.091503799,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Everton,2,0,2023-10-21 11:30:00,,None
74,Goal,0.885,0.5,0.76109463,Mohamed Salah,h,Penalty,2023,LeftFoot,Liverpool,Everton,2,0,2023-10-21 11:30:00,,Standard
96,Goal,0.875999985,0.420999985,0.439317226,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Everton,2,0,2023-10-21 11:30:00,Darwin Núñ,Pass
47,MissedShots,0.860999985,0.253999996,0.047453709,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Nottingham Forest,3,0,2023-10-29 14:00:00,Darwin Núñ,Pass
63,MissedShots,0.776999969,0.367999992,0.071132958,Mohamed Salah,h,DirectFreekick,2023,LeftFoot,Liverpool,Nottingham Forest,3,0,2023-10-29 14:00:00,,Standard
76,Goal,0.795,0.297000008,0.067225806,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Nottingham Forest,3,0,2023-10-29 14:00:00,Dominik Szoboszlai,Pass
20,MissedShots,0.855999985,0.454000015,0.066464335,Mohamed Salah,a,SetPiece,2023,LeftFoot,Luton,Liverpool,1,1,2023-11-05 16:30:00,,None
69,MissedShots,0.961999969,0.445,0.497291684,Mohamed Salah,a,OpenPlay,2023,Head,Luton,Liverpool,1,1,2023-11-05 16:30:00,Trent Alexander-Arnold,Throughball
38,Goal,0.915999985,0.390999985,0.360132396,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brentford,3,0,2023-11-12 14:00:00,Darwin Núñ,Pass
49,MissedShots,0.958000031,0.464000015,0.57745409,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Brentford,3,0,2023-11-12 14:00:00,Trent Alexander-Arnold,Chipped
61,Goal,0.92,0.425,0.041738216,Mohamed Salah,h,OpenPlay,2023,Head,Liverpool,Brentford,3,0,2023-11-12 14:00:00,Konstantinos Tsimikas,Chipped
54,SavedShot,0.936999969,0.330999985,0.290576518,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Fulham,4,3,2023-12-03 14:00:00,Darwin Núñ,Chipped
83,MissedShots,0.969000015,0.534000015,0.69546777,Mohamed Salah,h,FromCorner,2023,LeftFoot,Liverpool,Fulham,4,3,2023-12-03 14:00:00,,Rebound
9,MissedShots,0.879000015,0.442000008,0.075742111,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Sheffield United,Liverpool,0,2,2023-12-06 19:30:00,Luis Día,Cross
10,BlockedShot,0.734000015,0.5,0.015576601,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Sheffield United,Liverpool,0,2,2023-12-06 19:30:00,,None
44,SavedShot,0.860999985,0.367000008,0.086108863,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Sheffield United,Liverpool,0,2,2023-12-06 19:30:00,Dominik Szoboszlai,Pass
55,SavedShot,0.911999969,0.522000008,0.295773745,Mohamed Salah,a,FromCorner,2023,RightFoot,Sheffield United,Liverpool,0,2,2023-12-06 19:30:00,Trent Alexander-Arnold,Cross
46,BlockedShot,0.89,0.365999985,0.085354723,Mohamed Salah,a,OpenPlay,2023,RightFoot,Crystal Palace,Liverpool,1,2,2023-12-09 12:30:00,Trent Alexander-Arnold,Pass
61,BlockedShot,0.875,0.479000015,0.072602466,Mohamed Salah,a,OpenPlay,2023,RightFoot,Crystal Palace,Liverpool,1,2,2023-12-09 12:30:00,Joseph Gomez,Cross
75,Goal,0.875,0.477999992,0.101995312,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Crystal Palace,Liverpool,1,2,2023-12-09 12:30:00,Curtis Jones,Pass
15,SavedShot,0.958000031,0.425999985,0.112334535,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,,None
17,BlockedShot,0.883000031,0.347999992,0.076520421,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,Luis Día,Pass
41,SavedShot,0.805999985,0.537999992,0.052644312,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,Ryan Gravenberch,Pass
45,BlockedShot,0.805,0.35,0.025356814,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,Darwin Núñ,Pass
63,SavedShot,0.794000015,0.374000015,0.027142935,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,Joseph Gomez,Pass
69,SavedShot,0.870999985,0.339000015,0.052414879,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Manchester United,0,0,2023-12-17 16:30:00,Trent Alexander-Arnold,Pass
13,MissedShots,0.951999969,0.357999992,0.063484639,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Arsenal,1,1,2023-12-23 17:30:00,Cody Gakpo,HeadPass
28,Goal,0.905999985,0.34,0.052760314,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Arsenal,1,1,2023-12-23 17:30:00,Trent Alexander-Arnold,TakeOn
49,SavedShot,0.850999985,0.394000015,0.079543576,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Arsenal,1,1,2023-12-23 17:30:00,Curtis Jones,Pass
7,SavedShot,0.855999985,0.485,0.11597953,Mohamed Salah,a,OpenPlay,2023,RightFoot,Burnley,Liverpool,0,2,2023-12-26 17:30:00,Darwin Núñ,Pass
33,ShotOnPost,0.84,0.39,0.064228676,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Burnley,Liverpool,0,2,2023-12-26 17:30:00,Cody Gakpo,Chipped
41,SavedShot,0.916999969,0.347999992,0.105501264,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Burnley,Liverpool,0,2,2023-12-26 17:30:00,Harvey Elliott,Pass
21,SavedShot,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2023,LeftFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,,Standard
48,Goal,0.944000015,0.51,0.629923105,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Darwin Núñ,Pass
64,SavedShot,0.851999969,0.243999996,0.026406307,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Diogo Jota,Pass
85,Goal,0.885,0.5,0.761168838,Mohamed Salah,h,Penalty,2023,LeftFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,,Standard
87,BlockedShot,0.855,0.291000004,0.056377571,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Curtis Jones,Pass
94,BlockedShot,0.881999969,0.45,0.121487387,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Ryan Gravenberch,Chipped
50,MissedShots,0.915,0.390999985,0.32068935,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brentford,Liverpool,1,4,2024-02-17 12:30:00,Virgil van Dijk,HeadPass
67,Goal,0.873000031,0.579000015,0.420335442,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Brentford,Liverpool,1,4,2024-02-17 12:30:00,Cody Gakpo,TakeOn
64,MissedShots,0.871999969,0.419000015,0.071363993,Mohamed Salah,h,FromCorner,2023,RightFoot,Liverpool,Manchester City,1,1,2024-03-10 15:45:00,,Rebound
64,MissedShots,0.864000015,0.382999992,0.038580831,Mohamed Salah,h,FromCorner,2023,LeftFoot,Liverpool,Manchester City,1,1,2024-03-10 15:45:00,Andrew Robertson,Cross
88,SavedShot,0.935999985,0.315,0.048031349,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Manchester City,1,1,2024-03-10 15:45:00,Luis Día,Chipped
7,BlockedShot,0.809000015,0.291000004,0.023542382,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Alexis Mac Allister,Pass
8,MissedShots,0.888000031,0.318999996,0.059019238,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Conor Bradley,Pass
16,BlockedShot,0.806999969,0.454000015,0.054827005,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,,TakeOn
16,BlockedShot,0.893000031,0.352000008,0.05563036,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,,None
17,MissedShots,0.93,0.322000008,0.057989191,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Alexis Mac Allister,Chipped
18,MissedShots,0.891999969,0.402999992,0.093270741,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Conor Bradley,Pass
31,SavedShot,0.801999969,0.397000008,0.036778655,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Dominik Szoboszlai,Pass
54,MissedShots,0.983000031,0.43,0.376936555,Mohamed Salah,h,OpenPlay,2023,Head,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Luis Día,Chipped
64,Goal,0.913000031,0.44,0.459691823,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Alexis Mac Allister,Throughball
74,SavedShot,0.885999985,0.622999992,0.402068079,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Luis Día,Pass
89,SavedShot,0.883000031,0.532000008,0.113647841,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,,None
95,MissedShots,0.895999985,0.306000004,0.068486124,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Brighton,2,1,2024-03-31 14:00:00,Alexis Mac Allister,Pass
5,SavedShot,0.866999969,0.34,0.020664155,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Sheffield United,3,1,2024-04-04 18:30:00,,Aerial
13,MissedShots,0.810999985,0.322000008,0.020562662,Mohamed Salah,h,SetPiece,2023,LeftFoot,Liverpool,Sheffield United,3,1,2024-04-04 18:30:00,,None
49,SavedShot,0.815,0.522000008,0.07193397,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Sheffield United,3,1,2024-04-04 18:30:00,Luis Día,Pass
9,BlockedShot,0.875999985,0.678000031,0.032188512,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,Darwin Núñ,Cross
32,SavedShot,0.825,0.387000008,0.088271677,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,Luis Día,Pass
33,SavedShot,0.786999969,0.329000015,0.025914572,Mohamed Salah,a,FromCorner,2023,LeftFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,Andrew Robertson,Cross
35,MissedShots,0.878000031,0.424000015,0.11572551,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,Dominik Szoboszlai,Pass
78,MissedShots,0.950999985,0.36,0.308179855,Mohamed Salah,a,OpenPlay,2023,RightFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,,Rebound
83,Goal,0.885,0.5,0.761168838,Mohamed Salah,a,Penalty,2023,LeftFoot,Manchester United,Liverpool,2,2,2024-04-07 14:30:00,,Standard
33,SavedShot,0.874000015,0.312999992,0.096617237,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Crystal Palace,0,1,2024-04-14 13:00:00,Alexis Mac Allister,Chipped
90,BlockedShot,0.968000031,0.497000008,0.532167792,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Crystal Palace,0,1,2024-04-14 13:00:00,Diogo Jota,BallTouch
44,MissedShots,0.816999969,0.515,0.045159589,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,Darwin Núñ,Pass
44,MissedShots,0.855,0.545999985,0.061522659,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,,Rebound
49,BlockedShot,0.841999969,0.502999992,0.076709859,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,Dominik Szoboszlai,Pass
54,SavedShot,0.893000031,0.562000008,0.108014129,Mohamed Salah,a,OpenPlay,2023,RightFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,Luis Día,Pass
69,BlockedShot,0.883000031,0.342000008,0.021905417,Mohamed Salah,a,FromCorner,2023,LeftFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,,Aerial
78,MissedShots,0.895999985,0.472999992,0.079138346,Mohamed Salah,a,OpenPlay,2023,RightFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,,None
94,SavedShot,0.855999985,0.442000008,0.046395265,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Everton,Liverpool,2,0,2024-04-24 19:00:00,Luis Día,HeadPass
8,SavedShot,0.925,0.339000015,0.083548546,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Harvey Elliott,Pass
15,Goal,0.974000015,0.445,0.579414129,Mohamed Salah,h,OpenPlay,2023,Head,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Cody Gakpo,Cross
33,MissedShots,0.856999969,0.434000015,0.135128692,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,,Dispossessed
44,SavedShot,0.915999985,0.475999985,0.516139507,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Andrew Robertson,Pass
46,SavedShot,0.909000015,0.395,0.13349624,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Harvey Elliott,Pass
51,BlockedShot,0.873000031,0.320999985,0.072353765,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Harvey Elliott,Pass
3,BlockedShot,0.881999969,0.32,0.062498156,Mohamed Salah,a,OpenPlay,2023,LeftFoot,Aston Villa,Liverpool,3,3,2024-05-13 19:00:00,Harvey Elliott,TakeOn
18,BlockedShot,0.914000015,0.542000008,0.137759566,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19 15:00:00,Luis Día,Pass
39,BlockedShot,0.964000015,0.592999992,0.117202476,Mohamed Salah,h,FromCorner,2023,RightFoot,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19 15:00:00,,Rebound
48,SavedShot,0.871999969,0.400999985,0.111758851,Mohamed Salah,h,OpenPlay,2023,LeftFoot,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19 15:00:00,Alexis Mac Allister,Pass
49,SavedShot,0.973000031,0.43,0.490121543,Mohamed Salah,h,OpenPlay,2023,RightFoot,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19 15:00:00,Andrew Robertson,Chipped
